"source" "type" "score" "phase" "gene_id" "gene_type" "gene_name" "level" "hgnc_id" "havana_gene" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSG00000168309.18" "HAVANA" "gene" NA NA "ENSG00000168309.18" "protein_coding" "FAM107A" "1" "HGNC:30827" "OTTHUMG00000159159.5" 1.51142938713439 2.71503835746837 8.76734072279362 4.56072692966276e-17 1.04985277186703e-14 28.1174538301539
"ENSG00000188610.12" "HAVANA" "gene" NA NA "ENSG00000188610.12" "protein_coding" "FAM72B" "2" "HGNC:24805" "OTTHUMG00000185025.1" -1.17525173669695 -0.438688218477788 -8.72562981632203 6.23464407997881e-17 1.42137895323363e-14 27.7957024913664
"ENSG00000165495.16" "HAVANA" "gene" NA NA "ENSG00000165495.16" "protein_coding" "PKNOX2" "2" "HGNC:16714" "OTTHUMG00000165884.5" 1.10842607813181 1.27690407466705 8.72330015158662 6.34428142928613e-17 1.43259916846071e-14 27.7822783739404
"ENSG00000154839.10" "HAVANA" "gene" NA NA "ENSG00000154839.10" "protein_coding" "SKA1" "2" "HGNC:28109" "OTTHUMG00000132685.8" -1.10114975812755 1.98561169929238 -8.70975181118863 7.02075827882465e-17 1.570397913122e-14 27.6822857673091
"ENSG00000138180.16" "HAVANA" "gene" NA NA "ENSG00000138180.16" "protein_coding" "CEP55" "2" "HGNC:1161" "OTTHUMG00000018774.2" -1.03545229291191 4.03593058308453 -8.70488855866854 7.28060483303876e-17 1.6133003793584e-14 27.5528632122289
"ENSG00000134020.8" "HAVANA" "gene" NA NA "ENSG00000134020.8" "protein_coding" "PEBP4" "2" "HGNC:28319" "OTTHUMG00000163749.6" 2.85932128070645 2.45623889491789 8.70302689511558 7.38257436619309e-17 1.62074850205961e-14 27.6416818523499
"ENSG00000138722.10" "HAVANA" "gene" NA NA "ENSG00000138722.10" "protein_coding" "MMRN1" "1" "HGNC:7178" "OTTHUMG00000130947.3" 1.34743197761318 2.57797026263744 8.69978950241913 7.56327413708954e-17 1.64518559440728e-14 27.6245315910884
"ENSG00000143228.13" "HAVANA" "gene" NA NA "ENSG00000143228.13" "protein_coding" "NUF2" "1" "HGNC:14621" "OTTHUMG00000034275.4" -1.12327703533235 3.1107021023507 -8.68586024041505 8.39201167970671e-17 1.80885997205315e-14 27.4580883926391
"ENSG00000196550.10" "HAVANA" "gene" NA NA "ENSG00000196550.10" "protein_coding" "FAM72A" "2" "HGNC:24044" "OTTHUMG00000042552.3" -1.10908363697307 -0.443123146592198 -8.68305850861491 8.56925248900004e-17 1.83042321183956e-14 27.4863128743412
"ENSG00000253288.2" "HAVANA" "gene" NA NA "ENSG00000253288.2" "lncRNA" "AC046195.1" "2" NA "OTTHUMG00000164173.4" 2.90761010084007 -1.76847971281385 8.67953674374189 8.79730651621945e-17 1.85784204441303e-14 27.1952968632607
"ENSG00000263513.5" "HAVANA" "gene" NA NA "ENSG00000263513.5" "protein_coding" "FAM72C" "2" "HGNC:30602" "OTTHUMG00000041029.3" -1.44683612046427 -2.00377160902043 -8.67867027845241 8.85432943984279e-17 1.85784204441303e-14 27.4060265307603
"ENSG00000225342.2" "HAVANA" "gene" NA NA "ENSG00000225342.2" "lncRNA" "LRRK2-DT" "2" "HGNC:40848" "OTTHUMG00000133699.2" 2.27804467395224 1.4736924199862 8.67556502504172 9.06170986673714e-17 1.88467667491524e-14 27.4314148542784
"ENSG00000248801.7" "HAVANA" "gene" NA NA "ENSG00000248801.7" "lncRNA" "C8orf34-AS1" "1" "HGNC:27840" "OTTHUMG00000164449.3" 2.31657584019845 1.59345080620101 8.66418829826845 9.86338786558873e-17 2.03357327211399e-14 27.3504286208334
"ENSG00000166851.15" "HAVANA" "gene" NA NA "ENSG00000166851.15" "protein_coding" "PLK1" "2" "HGNC:9077" "OTTHUMG00000096984.6" -1.00904597018928 3.91735409241269 -8.66014914349902 1.01645770482284e-16 2.0776044983922e-14 27.2337746882703
"ENSG00000117399.14" "HAVANA" "gene" NA NA "ENSG00000117399.14" "protein_coding" "CDC20" "2" "HGNC:1723" "OTTHUMG00000007420.3" -1.18381077028707 4.51898290367259 -8.64922360076434 1.1025633023212e-16 2.23433982034492e-14 27.1228561215237
"ENSG00000161800.13" "HAVANA" "gene" NA NA "ENSG00000161800.13" "protein_coding" "RACGAP1" "1" "HGNC:9804" "OTTHUMG00000169811.7" -0.837841775884956 4.87696253101944 -8.63240484052924 1.24941723864907e-16 2.51048158714996e-14 26.9951917789757
"ENSG00000094963.14" "HAVANA" "gene" NA NA "ENSG00000094963.14" "protein_coding" "FMO2" "2" "HGNC:3770" "OTTHUMG00000035504.8" 1.29288879323085 4.37714907236822 8.62401889583955 1.32971076828249e-16 2.64936490050235e-14 27.0276357148127
"ENSG00000065328.17" "HAVANA" "gene" NA NA "ENSG00000065328.17" "protein_coding" "MCM10" "2" "HGNC:18043" "OTTHUMG00000017694.3" -1.15294501622504 2.61526916265596 -8.61527583992533 1.41886112130689e-16 2.80343309884887e-14 26.9684197406407
"ENSG00000048740.18" "HAVANA" "gene" NA NA "ENSG00000048740.18" "protein_coding" "CELF2" "2" "HGNC:2550" "OTTHUMG00000017668.8" 0.927834570954251 6.06202116558897 8.60835533997846 1.49359898897003e-16 2.92671339078342e-14 26.8151588819503
"ENSG00000137812.20" "HAVANA" "gene" NA NA "ENSG00000137812.20" "protein_coding" "KNL1" "2" "HGNC:24054" "OTTHUMG00000166532.6" -0.963720250895677 3.05871031596253 -8.59975264690676 1.59195350744645e-16 3.09387030012748e-14 26.8428820363163
"ENSG00000066279.18" "HAVANA" "gene" NA NA "ENSG00000066279.18" "protein_coding" "ASPM" "2" "HGNC:19048" "OTTHUMG00000036277.2" -1.13539236375412 3.94308909053595 -8.58734315684484 1.7452182652536e-16 3.36415650968803e-14 26.6978815245501
"ENSG00000282840.1" "HAVANA" "gene" NA NA "ENSG00000282840.1" "lncRNA" "AC004554.1" "2" NA "OTTHUMG00000191601.1" 1.23456166837762 -3.18904381426391 8.58238167037892 1.81050261033473e-16 3.46185620089004e-14 26.4248423861849
"ENSG00000123485.12" "HAVANA" "gene" NA NA "ENSG00000123485.12" "protein_coding" "HJURP" "2" "HGNC:25444" "OTTHUMG00000059125.12" -1.08858070840185 3.38102926617841 -8.56552543256108 2.05087555140921e-16 3.89010074591298e-14 26.5657757966773
"ENSG00000066405.13" "HAVANA" "gene" NA NA "ENSG00000066405.13" "protein_coding" "CLDN18" "2" "HGNC:2039" "OTTHUMG00000159762.4" 3.7715237484893 3.25410671161079 8.55514795980463 2.21429047071812e-16 4.16673230640688e-14 26.5771457802362
"ENSG00000104738.18" "HAVANA" "gene" NA NA "ENSG00000104738.18" "protein_coding" "MCM4" "1" "HGNC:6947" "OTTHUMG00000164205.7" -0.873394817879273 6.2032948156088 -8.55249484277897 2.25809655900707e-16 4.21570625307541e-14 26.392399386229
"ENSG00000181544.15" "HAVANA" "gene" NA NA "ENSG00000181544.15" "protein_coding" "FANCB" "2" "HGNC:3583" "OTTHUMG00000021168.6" -0.904867390810172 0.392928615603446 -8.54361454895388 2.41105146178655e-16 4.46609610616867e-14 26.492549934565
"ENSG00000197992.7" "HAVANA" "gene" NA NA "ENSG00000197992.7" "protein_coding" "CLEC9A" "1" "HGNC:26705" "OTTHUMG00000168398.4" 1.41558071551604 -1.49932003871659 8.54193185086316 2.4411685357084e-16 4.48682992105785e-14 26.3497423840843
"ENSG00000013810.20" "HAVANA" "gene" NA NA "ENSG00000013810.20" "protein_coding" "TACC3" "1" "HGNC:11524" "OTTHUMG00000089535.25" -0.801043599491337 5.47766448355597 -8.53464481565413 2.5759459674065e-16 4.69812914516986e-14 26.269166568104
"ENSG00000117724.13" "HAVANA" "gene" NA NA "ENSG00000117724.13" "protein_coding" "CENPF" "2" "HGNC:1857" "OTTHUMG00000036955.2" -1.12139166579593 5.25166913985102 -8.53126811431241 2.64087042036561e-16 4.77977386769989e-14 26.2471808448949
"ENSG00000169679.15" "HAVANA" "gene" NA NA "ENSG00000169679.15" "protein_coding" "BUB1" "2" "HGNC:1148" "OTTHUMG00000153638.6" -1.01350876890955 4.16948374480221 -8.52715696540637 2.72210459401924e-16 4.88947726698456e-14 26.253303304088
"ENSG00000111665.12" "HAVANA" "gene" NA NA "ENSG00000111665.12" "protein_coding" "CDCA3" "1" "HGNC:14624" "OTTHUMG00000169014.2" -0.986644395083145 2.91804592669113 -8.51466117427731 2.98449643174335e-16 5.32048198470939e-14 26.2271653264958
"ENSG00000163918.11" "HAVANA" "gene" NA NA "ENSG00000163918.11" "protein_coding" "RFC4" "2" "HGNC:9972" "OTTHUMG00000156515.8" -0.751009833896703 4.00477786414886 -8.50742612445531 3.14769941640206e-16 5.54941838681671e-14 26.1266831147655
"ENSG00000163535.18" "HAVANA" "gene" NA NA "ENSG00000163535.18" "protein_coding" "SGO2" "2" "HGNC:30812" "OTTHUMG00000154535.3" -0.809368279899429 3.11226365812239 -8.50690765846702 3.15972788789648e-16 5.54941838681671e-14 26.1734442995735
"ENSG00000167972.14" "HAVANA" "gene" NA NA "ENSG00000167972.14" "protein_coding" "ABCA3" "1" "HGNC:33" "OTTHUMG00000128845.3" 1.60916259297435 7.19170103058153 8.49216994606047 3.52132370763969e-16 6.11725976824108e-14 25.9612361680277
"ENSG00000129810.15" "HAVANA" "gene" NA NA "ENSG00000129810.15" "protein_coding" "SGO1" "2" "HGNC:25088" "OTTHUMG00000130479.7" -1.02652095705658 1.24525206529319 -8.49165599916399 3.53464609130758e-16 6.11725976824108e-14 26.1202561727059
"ENSG00000120457.12" "HAVANA" "gene" NA NA "ENSG00000120457.12" "protein_coding" "KCNJ5" "1" "HGNC:6266" "OTTHUMG00000165795.3" 1.48418255684296 2.29563414322842 8.48932459411225 3.59570881229079e-16 6.17784463329092e-14 26.106482757528
"ENSG00000090889.12" "HAVANA" "gene" NA NA "ENSG00000090889.12" "protein_coding" "KIF4A" "2" "HGNC:13339" "OTTHUMG00000021775.2" -1.08109722578815 3.73093118945362 -8.48148759800958 3.80871971638087e-16 6.49674420686262e-14 25.9412881682154
"ENSG00000185008.17" "HAVANA" "gene" NA NA "ENSG00000185008.17" "protein_coding" "ROBO2" "1" "HGNC:10250" "OTTHUMG00000158935.9" 1.69124906381048 2.02101691714365 8.47211584199231 4.07988232886112e-16 6.86095583380305e-14 25.9810765932634
"ENSG00000181234.9" "HAVANA" "gene" NA NA "ENSG00000181234.9" "protein_coding" "TMEM132C" "2" "HGNC:25436" "OTTHUMG00000163736.4" 2.20895194554429 -2.7115104170097 8.47210813773592 4.08011291677027e-16 6.86095583380305e-14 25.6444925979583
"ENSG00000049540.18" "HAVANA" "gene" NA NA "ENSG00000049540.18" "protein_coding" "ELN" "2" "HGNC:3327" "OTTHUMG00000150229.14" 1.36539042492829 6.01009589526797 8.46191645042559 4.39671572272199e-16 7.34127674547453e-14 25.7721985522317
"ENSG00000134057.15" "HAVANA" "gene" NA NA "ENSG00000134057.15" "protein_coding" "CCNB1" "1" "HGNC:1579" "OTTHUMG00000097817.5" -0.96905487335812 4.90871394626548 -8.45908132285736 4.48902807184399e-16 7.38838637816364e-14 25.7339962911298
"ENSG00000068489.13" "HAVANA" "gene" NA NA "ENSG00000068489.13" "protein_coding" "PRR11" "1" "HGNC:25619" "OTTHUMG00000179362.3" -0.983421685356602 3.93065545312332 -8.45899465831047 4.4918798746407e-16 7.38838637816364e-14 25.7728507384171
"ENSG00000163507.14" "HAVANA" "gene" NA NA "ENSG00000163507.14" "protein_coding" "CIP2A" "2" "HGNC:29302" "OTTHUMG00000159233.3" -0.960937082883241 2.87660183633337 -8.45819089271753 4.51841427597524e-16 7.38838637816364e-14 25.8301315445981
"ENSG00000164879.7" "HAVANA" "gene" NA NA "ENSG00000164879.7" "protein_coding" "CA3" "2" "HGNC:1374" "OTTHUMG00000164942.3" 1.63250499964004 0.427315961270155 8.45431944234601 4.64840834434665e-16 7.50824394056339e-14 25.825733412799
"ENSG00000012048.23" "HAVANA" "gene" NA NA "ENSG00000012048.23" "protein_coding" "BRCA1" "2" "HGNC:1100" "OTTHUMG00000157426.16" -0.868180715784067 3.8148445452916 -8.45412458955751 4.65504790916415e-16 7.50824394056339e-14 25.7517328802888
"ENSG00000140538.16" "HAVANA" "gene" NA NA "ENSG00000140538.16" "protein_coding" "NTRK3" "1" "HGNC:8033" "OTTHUMG00000148677.12" 1.31327476626929 0.140274857511172 8.43519437027381 5.34687514454039e-16 8.56583849169275e-14 25.6857712749358
"ENSG00000168496.4" "HAVANA" "gene" NA NA "ENSG00000168496.4" "protein_coding" "FEN1" "1" "HGNC:3650" "OTTHUMG00000168162.5" -0.728720470714572 4.77869239199733 -8.42132323588945 5.9174600969639e-16 9.41630730865866e-14 25.4715657729009
"ENSG00000170890.14" "HAVANA" "gene" NA NA "ENSG00000170890.14" "protein_coding" "PLA2G1B" "1" "HGNC:9030" "OTTHUMG00000169343.2" 2.48764920500511 0.0395288227943594 8.40779508945857 6.53181580513679e-16 1.03246235159862e-13 25.4596489488545
"ENSG00000120334.15" "HAVANA" "gene" NA NA "ENSG00000120334.15" "protein_coding" "CENPL" "2" "HGNC:17879" "OTTHUMG00000034802.1" -0.645510411371819 3.10315019014778 -8.40211514583993 6.80818391895639e-16 1.06515165192584e-13 25.4268408024906
"ENSG00000094804.12" "HAVANA" "gene" NA NA "ENSG00000094804.12" "protein_coding" "CDC6" "2" "HGNC:1744" "OTTHUMG00000133324.7" -1.00811111900663 3.9411102762622 -8.4017072276446 6.82847115532381e-16 1.06515165192584e-13 25.3599406294657
"ENSG00000100448.4" "HAVANA" "gene" NA NA "ENSG00000100448.4" "protein_coding" "CTSG" "2" "HGNC:2532" "OTTHUMG00000140182.3" 1.90116588424823 -0.616275005150574 8.38690675082295 7.60640002021358e-16 1.17874342796905e-13 25.2903981418482
"ENSG00000071539.14" "HAVANA" "gene" NA NA "ENSG00000071539.14" "protein_coding" "TRIP13" "1" "HGNC:12307" "OTTHUMG00000090349.28" -1.09421170485864 3.8727083692797 -8.37620382123893 8.22294455015823e-16 1.26601308626137e-13 25.1814166566195
"ENSG00000228401.5" "HAVANA" "gene" NA NA "ENSG00000228401.5" "lncRNA" "AL590226.1" "2" NA "OTTHUMG00000020937.1" 1.22377820383451 -2.12643188658904 8.36223235415897 9.10264541478551e-16 1.39241111473913e-13 25.0389027671881
"ENSG00000099994.11" "HAVANA" "gene" NA NA "ENSG00000099994.11" "protein_coding" "SUSD2" "2" "HGNC:30667" "OTTHUMG00000150792.2" 2.00405221432328 6.09322712980545 8.35019426044813 9.93479842712119e-16 1.50996199171182e-13 24.9939416769578
"ENSG00000146918.20" "HAVANA" "gene" NA NA "ENSG00000146918.20" "protein_coding" "NCAPG2" "2" "HGNC:21904" "OTTHUMG00000151438.5" -0.784847797906644 4.70814735392462 -8.34578402443772 1.0258126174361e-15 1.54917306747835e-13 24.9334977705431
"ENSG00000135476.12" "HAVANA" "gene" NA NA "ENSG00000135476.12" "protein_coding" "ESPL1" "2" "HGNC:16856" "OTTHUMG00000169674.6" -1.06722338687825 3.37193297857446 -8.34067757743481 1.0645508007034e-15 1.59749996738466e-13 24.9537522009864
"ENSG00000006634.8" "HAVANA" "gene" NA NA "ENSG00000006634.8" "protein_coding" "DBF4" "2" "HGNC:17364" "OTTHUMG00000131034.7" -0.693340217549813 3.67412825396816 -8.33444501392431 1.11379606903562e-15 1.66088709414054e-13 24.9091856830166
"ENSG00000131097.7" "HAVANA" "gene" NA NA "ENSG00000131097.7" "protein_coding" "HIGD1B" "1" "HGNC:24318" "OTTHUMG00000179864.3" 1.06409967648685 0.476576066118337 8.32466842069205 1.19561697380848e-15 1.76183886333401e-13 24.9239502345332
"ENSG00000093009.11" "HAVANA" "gene" NA NA "ENSG00000093009.11" "protein_coding" "CDC45" "1" "HGNC:1739" "OTTHUMG00000150386.3" -1.01967744190488 2.8927232055881 -8.32458314082167 1.19635620833731e-15 1.76183886333401e-13 24.8690001010843
"ENSG00000136160.17" "HAVANA" "gene" NA NA "ENSG00000136160.17" "protein_coding" "EDNRB" "1" "HGNC:3180" "OTTHUMG00000017111.14" 1.10757748182218 3.49250352925006 8.31422345438614 1.28960168536922e-15 1.88743555309286e-13 24.8378950662666
"ENSG00000114200.10" "HAVANA" "gene" NA NA "ENSG00000114200.10" "protein_coding" "BCHE" "1" "HGNC:983" "OTTHUMG00000158131.3" 1.31743422777737 0.613188623424528 8.31210739842365 1.30951347659645e-15 1.9048199098222e-13 24.8325549014377
"ENSG00000136982.6" "HAVANA" "gene" NA NA "ENSG00000136982.6" "protein_coding" "DSCC1" "2" "HGNC:24453" "OTTHUMG00000165010.2" -0.879495308657308 2.55548098328024 -8.30897721842783 1.33952656474029e-15 1.93659602743855e-13 24.7843809820962
"ENSG00000121152.10" "HAVANA" "gene" NA NA "ENSG00000121152.10" "protein_coding" "NCAPH" "1" "HGNC:1112" "OTTHUMG00000130451.6" -0.990376483414365 3.44128108034499 -8.29572665882839 1.47429028474209e-15 2.11851046371121e-13 24.6342975847008
"ENSG00000135451.13" "HAVANA" "gene" NA NA "ENSG00000135451.13" "protein_coding" "TROAP" "2" "HGNC:12327" "OTTHUMG00000169486.3" -1.10330738209055 2.99726994312381 -8.28941459754904 1.54311601405021e-15 2.20405305380304e-13 24.6080208249264
"ENSG00000171885.18" "HAVANA" "gene" NA NA "ENSG00000171885.18" "protein_coding" "AQP4" "2" "HGNC:637" "OTTHUMG00000131955.9" 2.92585771034901 4.82266423662559 8.28182070523564 1.63013806917348e-15 2.303408534026e-13 24.6024220558745
"ENSG00000215784.6" "HAVANA" "gene" NA NA "ENSG00000215784.6" "protein_coding" "FAM72D" "2" "HGNC:33593" "OTTHUMG00000074801.5" -1.19462524492218 -1.22257641411884 -8.28165354022734 1.63210726999734e-15 2.303408534026e-13 24.6167942215405
"ENSG00000163687.14" "HAVANA" "gene" NA NA "ENSG00000163687.14" "protein_coding" "DNASE1L3" "1" "HGNC:2959" "OTTHUMG00000159153.5" 1.60405240309046 0.298383831382849 8.27507823467874 1.71145778056461e-15 2.39545640648842e-13 24.5621530232451
"ENSG00000102760.13" "HAVANA" "gene" NA NA "ENSG00000102760.13" "protein_coding" "RGCC" "2" "HGNC:20369" "OTTHUMG00000016796.2" 0.811718636838121 5.28438513237197 8.27458713017708 1.71753517124855e-15 2.39545640648842e-13 24.4463230947032
"ENSG00000101057.16" "HAVANA" "gene" NA NA "ENSG00000101057.16" "protein_coding" "MYBL2" "2" "HGNC:7548" "OTTHUMG00000033062.2" -1.32523182230889 4.89264812846317 -8.26066922693257 1.89892272727689e-15 2.6329507522652e-13 24.3137443539066
"ENSG00000168477.19" "HAVANA" "gene" NA NA "ENSG00000168477.19" "protein_coding" "TNXB" "1" "HGNC:11976" "OTTHUMG00000031088.12" 1.33728085213587 3.79088675968062 8.25302053476705 2.0065373029321e-15 2.7659883402628e-13 24.4036926100378
"ENSG00000158352.16" "HAVANA" "gene" NA NA "ENSG00000158352.16" "protein_coding" "SHROOM4" "2" "HGNC:29215" "OTTHUMG00000021521.5" 1.05243480647891 4.27370471080314 8.24228212601587 2.16786296208187e-15 2.97110004803244e-13 24.2863811238249
"ENSG00000107317.13" "HAVANA" "gene" NA NA "ENSG00000107317.13" "protein_coding" "PTGDS" "2" "HGNC:9592" "OTTHUMG00000020957.7" 1.26303394888699 0.507745162552587 8.23668897671297 2.25690084685291e-15 3.05788056092907e-13 24.3065022323787
"ENSG00000196584.3" "HAVANA" "gene" NA NA "ENSG00000196584.3" "protein_coding" "XRCC2" "2" "HGNC:12829" "OTTHUMG00000151470.2" -0.946892754407201 2.38007637212427 -8.23668432550049 2.2569763735242e-15 3.05788056092907e-13 24.2791900414287
"ENSG00000152253.9" "HAVANA" "gene" NA NA "ENSG00000152253.9" "protein_coding" "SPC25" "2" "HGNC:24031" "OTTHUMG00000132181.10" -0.898413371450851 1.87172631631597 -8.21506940333372 2.6363557515349e-15 3.55159061755071e-13 24.1486880233423
"ENSG00000225473.1" "HAVANA" "gene" NA NA "ENSG00000225473.1" "lncRNA" "ATP13A4-AS1" "2" "HGNC:41095" "OTTHUMG00000156102.1" 2.85463378350986 -1.53433220526222 8.21093680273968 2.71575774063844e-15 3.63788791132979e-13 23.949791392325
"ENSG00000196188.12" "HAVANA" "gene" NA NA "ENSG00000196188.12" "protein_coding" "CTSE" "2" "HGNC:2530" "OTTHUMG00000036121.2" 2.75299169725714 6.40285011236974 8.20727303628545 2.78812512300624e-15 3.71384531834146e-13 23.9814728953156
"ENSG00000165304.8" "HAVANA" "gene" NA NA "ENSG00000165304.8" "protein_coding" "MELK" "2" "HGNC:16870" "OTTHUMG00000019906.8" -1.06117048668961 3.40722435996259 -8.20304749934735 2.87395734508128e-15 3.79566530176201e-13 23.9773031465638
"ENSG00000186185.14" "HAVANA" "gene" NA NA "ENSG00000186185.14" "protein_coding" "KIF18B" "1" "HGNC:27102" "OTTHUMG00000179867.2" -1.10867040975177 3.08257410880343 -8.20267886817804 2.88156792204623e-15 3.79566530176201e-13 23.9913043644
"ENSG00000169607.13" "HAVANA" "gene" NA NA "ENSG00000169607.13" "protein_coding" "CKAP2L" "2" "HGNC:26877" "OTTHUMG00000131313.3" -1.00738909863827 2.76990219005492 -8.20177310418645 2.90035256512526e-15 3.79930161984087e-13 24.0108935946701
"ENSG00000164035.10" "HAVANA" "gene" NA NA "ENSG00000164035.10" "protein_coding" "EMCN" "2" "HGNC:16041" "OTTHUMG00000131051.7" 0.979093274237562 3.28107741365879 8.20003006365403 2.9368426172777e-15 3.82596365140958e-13 24.0389576955438
"ENSG00000175084.12" "HAVANA" "gene" NA NA "ENSG00000175084.12" "protein_coding" "DES" "2" "HGNC:2770" "OTTHUMG00000058924.4" 1.71875006621065 2.08666413876557 8.19817560338752 2.97616334028847e-15 3.85600179225353e-13 24.0519475040937
"ENSG00000250978.5" "HAVANA" "gene" NA NA "ENSG00000250978.5" "lncRNA" "AC079467.1" "2" NA "OTTHUMG00000162358.1" 2.61995845610878 -1.6405745219779 8.1910618020313 3.13188407439042e-15 4.03570496759766e-13 23.8309039583856
"ENSG00000184661.14" "HAVANA" "gene" NA NA "ENSG00000184661.14" "protein_coding" "CDCA2" "1" "HGNC:14623" "OTTHUMG00000099429.7" -0.975593812539659 2.12466733313531 -8.17730856716333 3.45611769684932e-15 4.41197418775143e-13 23.8733352392367
"ENSG00000162998.5" "HAVANA" "gene" NA NA "ENSG00000162998.5" "protein_coding" "FRZB" "2" "HGNC:3959" "OTTHUMG00000132597.2" 1.12397003774446 3.66288947146739 8.17710726445622 3.46110164032799e-15 4.41197418775143e-13 23.8622155036805
"ENSG00000184347.15" "HAVANA" "gene" NA NA "ENSG00000184347.15" "protein_coding" "SLIT3" "2" "HGNC:11087" "OTTHUMG00000130409.4" 1.16414864700102 4.12585189105932 8.17455828021481 3.52482818213365e-15 4.46263494661592e-13 23.8316134317913
"ENSG00000100100.13" "HAVANA" "gene" NA NA "ENSG00000100100.13" "protein_coding" "PIK3IP1" "2" "HGNC:24942" "OTTHUMG00000151256.3" 0.682552790581017 5.72667732398723 8.17401785572512 3.53848743131081e-15 4.46263494661592e-13 23.71248522633
